scenario_idx,replicate_idx,N_1,N_2,migration_rate,T_split,n_1,n_2,L,rho,mu,Dxy_0,Fst_0,S_0,S_1,S_2,PI_mean_0,PI_mean_1,PI_mean_2,PI_std_0,PI_std_1,PI_std_2,D_0,D_1,D_2,winHET_mean_0,winHET_mean_1,winHET_mean_2,winHET_std_0,winHET_std_1,winHET_std_2,sfs_mean_0,sfs_mean_1,sfs_mean_2,sfs_mean_3,sfs_mean_4,sfs_mean_5,sfs_mean_6,sfs_mean_7,sfs_mean_8,sfs_mean_9,sfs_mean_10,sfs_mean_11,sfs_mean_12,sfs_mean_13,sfs_mean_14,sfs_mean_15,sfs_mean_16,sfs_mean_17,sfs_mean_18,sfs_mean_19,sfs_mean_20,sfs_mean_21,sfs_mean_22,sfs_mean_23,sfs_mean_24,sfs_mean_25,sfs_mean_26,sfs_mean_27,sfs_mean_28,sfs_mean_29,sfs_mean_30,sfs_mean_31,sfs_mean_32,sfs_mean_33,sfs_mean_34,sfs_mean_35,sfs_mean_36,sfs_mean_37,sfs_mean_38
0,0,1000,1000,0.0066522279,1750,5,5,2000000.0,1.3e-08,1.25e-08,9.498999999999964e-05,-0.0009874321505569,0.000272,0.0002805,0.0003415,9.31111111111107e-05,9.724444444444406e-05,9.507894736842033e-05,0.1345903756686295,0.1375530153848714,0.15004902937156,-0.1583023718042164,-0.0964628339683271,-0.0512753872691327,0.8666666666666668,0.8444444444444443,0.8634278002699054,0.100772577506654,0.1042314613294095,0.0888878872095392,0.3415929203539823,0.1858407079646017,0.111504424778761,0.0672566371681415,0.0619469026548672,0.0389380530973451,0.0548672566371681,0.0407079646017699,0.0601769911504424,0.0371681415929203,0.3445229681978798,0.166077738515901,0.0954063604240282,0.0724381625441696,0.0600706713780918,0.0742049469964664,0.0565371024734982,0.0565371024734982,0.0653710247349823,0.0088339222614841,0.2532942898975109,0.1434846266471449,0.1215226939970717,0.0658857979502196,0.0571010248901903,0.0336749633967789,0.0248901903367496,0.0146412884333821,0.0453879941434846,0.0439238653001464,0.0234260614934114,0.0131771595900439,0.0117130307467057,0.0248901903367496,0.0204978038067349,0.0204978038067349,0.0380673499267935,0.027818448023426,0.0161054172767203
0,1,1000,1000,0.0066522279,1750,5,5,2000000.0,1.3e-08,1.25e-08,0.0001033299999999,0.0457208397521667,0.0002985,0.000239,0.000352,0.0001018333333333,8.675555555555526e-05,9.90499999999989e-05,0.1391916884804525,0.1411560170747578,0.1501277654341812,-0.174931841285979,0.1347568831891762,-0.0070903518351104,0.8660968660968663,0.7891737891737892,0.8534412955465587,0.1146984628156,0.1420575787451383,0.1154795168124489,0.3639398998330551,0.1585976627712854,0.1001669449081803,0.0884808013355592,0.0601001669449081,0.0601001669449081,0.0417362270450751,0.0467445742904841,0.0767946577629382,0.003338898163606,0.3043478260869565,0.1561264822134387,0.0968379446640316,0.067193675889328,0.108695652173913,0.0652173913043478,0.0513833992094861,0.0474308300395256,0.0474308300395256,0.0553359683794466,0.2755681818181818,0.1278409090909091,0.0767045454545454,0.096590909090909,0.0639204545454545,0.0639204545454545,0.0326704545454545,0.0198863636363636,0.0227272727272727,0.0113636363636363,0.0142045454545454,0.0241477272727272,0.0213068181818181,0.0568181818181818,0.0170454545454545,0.0284090909090909,0.0113636363636363,0.018465909090909,0.0170454545454545
0,2,1000,1000,0.0066522279,1750,5,5,2000000.0,1.3e-08,1.25e-08,0.0001032799999999,0.0253547849779661,0.000267,0.0002795,0.0003665,9.981111111111076e-05,9.65333333333329e-05,0.0001008605263157,0.1389910680677749,0.1426504777665956,0.1570860323127352,0.2883431046100271,-0.1149491227845808,-0.0990459535808177,0.8586894586894587,0.8547008547008547,0.8827260458839405,0.0968627450400481,0.0832766992886386,0.0522244539500511,0.3047445255474452,0.1624087591240876,0.1551094890510949,0.0985401459854014,0.0748175182481751,0.0821167883211678,0.0437956204379562,0.0273722627737226,0.0255474452554744,0.0255474452554744,0.3870402802101576,0.1120840630472854,0.1295971978984238,0.0770577933450087,0.0963222416812609,0.0350262697022767,0.0385288966725043,0.0542907180385289,0.0490367775831873,0.021015761821366,0.3028649386084583,0.1364256480218281,0.1132332878581173,0.0504774897680764,0.0559345156889495,0.0463847203274215,0.0491132332878581,0.024556616643929,0.0313778990450204,0.0204638472032742,0.0272851296043656,0.0177353342428376,0.0381991814461118,0.0177353342428376,0.0136425648021828,0.0081855388813096,0.0204638472032742,0.0054570259208731,0.0204638472032742
0,3,1000,1000,0.0066522279,1750,5,5,2000000.0,1.3e-08,1.25e-08,9.751999999999951e-05,0.0027305235978936,0.000261,0.000305,0.0003755,8.985555555555515e-05,0.0001041222222222,9.72684210526306e-05,0.1383628150506962,0.1427852157682912,0.1541719526763131,-0.1305860286908987,-0.1716201768880718,-0.3390571379447915,0.8586894586894587,0.8769230769230769,0.8789473684210526,0.0958112499581445,0.0779357214136577,0.0538060589614641,0.3542039355992844,0.1627906976744186,0.0894454382826475,0.0536672629695885,0.0787119856887298,0.0554561717352415,0.0554561717352415,0.0393559928443649,0.0429338103756708,0.0679785330948121,0.3731825525040387,0.1470113085621971,0.1195476575121163,0.1017770597738287,0.0565428109854604,0.0565428109854604,0.0339256865912762,0.0145395799676898,0.0807754442649434,0.0161550888529886,0.3026666666666666,0.16,0.0866666666666666,0.0666666666666666,0.0506666666666666,0.032,0.036,0.028,0.024,0.0173333333333333,0.0306666666666666,0.0213333333333333,0.024,0.012,0.0066666666666666,0.0226666666666666,0.0133333333333333,0.016,0.0493333333333333
0,4,1000,1000,0.0066522279,1750,5,5,2000000.0,1.3e-08,1.25e-08,8.957999999999976e-05,-0.0004835050396096,0.0002775,0.000251,0.0003345,9.232222222222176e-05,8.701111111111099e-05,8.962105263157839e-05,0.1380981045086954,0.1383962060964953,0.1542208208438752,-0.2948154647255674,-0.0967842699892221,-0.2069934981969957,0.8672364672364674,0.8461538461538464,0.8546558704453441,0.1106528646740818,0.0937940893153379,0.089395181760965,0.4162162162162162,0.1675675675675675,0.1009009009009009,0.0612612612612612,0.0558558558558558,0.0702702702702702,0.0432432432432432,0.0288288288288288,0.0558558558558558,0.0,0.3816046966731898,0.146771037181996,0.0919765166340508,0.0919765166340508,0.060665362035225,0.0547945205479452,0.060665362035225,0.0645792563600782,0.0293542074363992,0.0176125244618395,0.3228699551569506,0.1285500747384155,0.1210762331838565,0.0582959641255605,0.0433482810164424,0.0448430493273542,0.0328849028400597,0.0224215246636771,0.0313901345291479,0.0284005979073243,0.0134529147982062,0.0194319880418535,0.0358744394618834,0.0164424514200298,0.0224215246636771,0.014947683109118,0.0209267563527653,0.0089686098654708,0.0134529147982062
0,5,1000,1000,0.0066522279,1750,5,5,2000000.0,1.3e-08,1.25e-08,0.0001209199999999,0.0153617928467135,0.0003225,0.000324,0.0004195,0.0001201999999999,0.0001143222222222,0.0001191868421052,0.1360433000966283,0.1352495613786527,0.1539609946036025,0.272714044254834,-0.0090690529755947,0.0333748665506502,0.8837606837606836,0.8940170940170942,0.9025641025641024,0.0856181054452422,0.0829133253716926,0.0654430479164403,0.2625954198473282,0.2152671755725191,0.1343511450381679,0.1007633587786259,0.1007633587786259,0.0458015267175572,0.0442748091603053,0.0274809160305343,0.0534351145038167,0.015267175572519,0.3403298350824588,0.1754122938530734,0.1229385307346326,0.0899550224887556,0.0524737631184407,0.0494752623688155,0.0584707646176911,0.0494752623688155,0.032983508245877,0.0284857571214392,0.2526817640047676,0.1644815256257449,0.0953516090584028,0.0917759237187127,0.0441001191895113,0.0262216924910607,0.0572109654350417,0.035756853396901,0.0429082240762812,0.0178784266984505,0.035756853396901,0.0154946364719904,0.0214541120381406,0.0119189511323003,0.0154946364719904,0.0214541120381406,0.0202622169249106,0.0131108462455303,0.0166865315852205
0,6,1000,1000,0.0066522279,1750,5,5,2000000.0,1.3e-08,1.25e-08,0.0001176699999999,0.0281445380761919,0.000299,0.000318,0.0004055,0.0001069888888888,0.0001154666666666,0.0001146184210526,0.1379324318510287,0.1345120799628573,0.156872744033709,0.0614980993841544,0.1363989425256455,0.0117319374951131,0.8193732193732198,0.901994301994302,0.8878542510121457,0.0995309655197632,0.0502524046959529,0.0550478273366588,0.3447154471544715,0.1512195121951219,0.1317073170731707,0.0926829268292682,0.0617886178861788,0.0634146341463414,0.0439024390243902,0.0585365853658536,0.024390243902439,0.0276422764227642,0.3208722741433021,0.1853582554517134,0.1479750778816199,0.0903426791277258,0.057632398753894,0.0545171339563862,0.0700934579439252,0.0373831775700934,0.0264797507788162,0.0093457943925233,0.3070283600493218,0.1060419235511714,0.1072749691738594,0.0739827373612823,0.0567200986436498,0.0493218249075215,0.0616522811344019,0.0271270036991368,0.0357583230579531,0.0184956843403205,0.0197287299630086,0.0184956843403205,0.0295930949445129,0.0160295930949445,0.0221948212083847,0.0234278668310727,0.0098643649815043,0.0049321824907521,0.0123304562268803
0,7,1000,1000,0.0066522279,1750,5,5,2000000.0,1.3e-08,1.25e-08,9.982999999999956e-05,0.0062550048438489,0.000288,0.0003065,0.000372,9.603333333333284e-05,0.0001011444444444,9.924210526315705e-05,0.1294077626514222,0.1411752511548886,0.150116250124249,-0.28411755236912,-0.3331001863025574,-0.2240727614565626,0.8501424501424503,0.8786324786324787,0.8600539811066127,0.1040755987824701,0.080335818404999,0.0778257522587216,0.347008547008547,0.2273504273504273,0.0803418803418803,0.0649572649572649,0.0478632478632478,0.0512820512820512,0.0307692307692307,0.0683760683760683,0.0666666666666666,0.0153846153846153,0.4306451612903226,0.1290322580645161,0.0870967741935483,0.0693548387096774,0.0629032258064516,0.0629032258064516,0.0516129032258064,0.032258064516129,0.0629032258064516,0.0112903225806451,0.2943548387096774,0.1518817204301075,0.1129032258064516,0.0483870967741935,0.0577956989247311,0.0497311827956989,0.0376344086021505,0.0161290322580645,0.0188172043010752,0.0188172043010752,0.0389784946236559,0.010752688172043,0.0201612903225806,0.0147849462365591,0.0309139784946236,0.0120967741935483,0.0241935483870967,0.0268817204301075,0.0147849462365591
0,8,1000,1000,0.0066522279,1750,5,5,2000000.0,1.3e-08,1.25e-08,0.0001070599999999,-0.0076776914402238,0.000336,0.000286,0.000405,0.0001141999999999,0.0001032333333333,0.0001078447368421,0.1360061563334673,0.1366752904415398,0.1570809271950294,-0.1929822955165378,0.1059210444105725,-0.2315018231761554,0.917948717948718,0.8763532763532764,0.8981106612685559,0.0508624811496783,0.086256590177396,0.0517673605661251,0.3914327917282127,0.1890694239290989,0.1004431314623338,0.0782865583456425,0.0620384047267356,0.0502215657311669,0.0398818316100443,0.0457902511078286,0.035450516986706,0.0073855243722304,0.3282828282828283,0.1818181818181818,0.0925925925925925,0.1077441077441077,0.0521885521885521,0.0774410774410774,0.0471380471380471,0.0589225589225589,0.0168350168350168,0.037037037037037,0.3209876543209876,0.1518518518518518,0.0851851851851851,0.074074074074074,0.0419753086419753,0.0469135802469135,0.0296296296296296,0.0185185185185185,0.0234567901234567,0.037037037037037,0.0320987654320987,0.0259259259259259,0.0172839506172839,0.0209876543209876,0.0123456790123456,0.0148148148148148,0.0111111111111111,0.0135802469135802,0.0222222222222222
0,9,1000,1000,0.0066522279,1750,5,5,2000000.0,1.3e-08,1.25e-08,0.0001248799999999,0.0066592923326339,0.000342,0.0003345,0.0004055,0.0001239111111111,0.0001225444444444,0.000124097368421,0.1326948219861437,0.138298433824185,0.1558963273726598,0.125220452431671,0.1824913194876335,0.358933588994338,0.8997150997150999,0.9014245014245016,0.9070175438596492,0.0515346737531396,0.0489962229668505,0.0375076445712502,0.3173913043478261,0.2072463768115942,0.1521739130434782,0.0594202898550724,0.0971014492753623,0.0318840579710144,0.0579710144927536,0.0492753623188405,0.0188405797101449,0.008695652173913,0.3293768545994065,0.1676557863501483,0.129080118694362,0.0667655786350148,0.0756676557863501,0.0949554896142433,0.0667655786350148,0.0385756676557863,0.0237388724035608,0.0074183976261127,0.2219482120838471,0.1528976572133168,0.1122071516646115,0.06288532675709,0.0690505548705302,0.0554870530209617,0.0345252774352651,0.0308261405672009,0.0567200986436498,0.0345252774352651,0.0271270036991368,0.0406905055487053,0.0283600493218249,0.0184956843403205,0.0123304562268803,0.0110974106041923,0.0160295930949445,0.0123304562268803,0.002466091245376
